contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,T,Expiry,Moneyness
SPY270617C00875000,2026-01-21 15:07:40+00:00,875.0,4.87,5.22,5.28,0.0,0.0,1.0,148,0.14975825836181644,False,REGULAR,USD,1.356164383561644,2027-06-17,1.270961759707551
SPY270617C00880000,2026-02-06 15:41:32+00:00,880.0,4.72,4.79,4.85,0.40999985,9.512757,1.0,44,0.14916317153930664,False,REGULAR,USD,1.356164383561644,2027-06-17,1.2782243983344515
SPY270617C00885000,2026-02-05 18:04:46+00:00,885.0,3.94,4.4,4.46,0.0,0.0,38.0,842,0.1486596365356445,False,REGULAR,USD,1.356164383561644,2027-06-17,1.2854870369613518
SPY270617C00890000,2026-02-05 18:05:47+00:00,890.0,3.62,4.04,4.08,0.0,0.0,38.0,1302,0.14801877380371098,False,REGULAR,USD,1.356164383561644,2027-06-17,1.292749675588252
SPY271217C00485000,2026-01-27 18:03:14+00:00,485.0,247.41,237.4,242.0,0.0,0.0,2.0,45,0.35774873214721675,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.7044759468093283
SPY271217C00490000,2026-01-29 15:47:00+00:00,490.0,235.97,233.18,237.36,0.0,0.0,3.0,85,0.352545537109375,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.7117385854362286
SPY271217C00495000,2026-01-05 16:05:53+00:00,495.0,232.75,229.49,233.64,0.0,0.0,2.0,24,0.3511417425537109,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.7190012240631289
SPY271217C00500000,2026-02-06 15:42:35+00:00,500.0,225.9,225.41,229.51,6.549988,2.9860897,5.0,973,0.34798320480346673,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.7262638626900292
SPY271217C00505000,2026-02-04 15:37:15+00:00,505.0,223.31,221.14,225.06,0.0,0.0,1.0,376,0.3435124243164062,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.7335265013169295
SPY271217C00510000,2026-01-28 16:42:56+00:00,510.0,227.01,217.3,221.27,0.0,0.0,6.0,620,0.3416203533935547,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.7407891399438298
SPY271217C00515000,2026-02-02 19:29:23+00:00,515.0,223.6,213.37,217.19,0.0,0.0,2.0,151,0.33852285018920897,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.7480517785707301
SPY271217C00520000,2026-02-04 16:24:18+00:00,520.0,211.8,209.32,213.17,0.0,0.0,1.0,349,0.3356084506225586,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.7553144171976304
SPY271217C00525000,2026-01-23 20:32:15+00:00,525.0,208.86,205.3,209.08,0.0,0.0,1.0,434,0.33238124900817867,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.7625770558245307
SPY271217C00530000,2026-02-03 16:04:31+00:00,530.0,207.31,201.33,205.05,0.0,0.0,2.0,627,0.3293295217132568,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.769839694451431
SPY271217C00535000,2026-01-20 15:04:39+00:00,535.0,194.75,197.38,201.03,0.0,0.0,1.0,346,0.32627016510009765,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.7771023330783312
SPY271217C00540000,2026-02-04 20:50:49+00:00,540.0,193.44,193.2,196.15,0.0,0.0,4.0,1181,0.32005990005493157,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.7843649717052316
SPY271217C00545000,2026-02-05 16:15:22+00:00,545.0,181.55,189.55,193.05,0.0,0.0,11.0,305,0.3202048571014403,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.7916276103321318
SPY271217C00550000,2026-02-05 18:56:05+00:00,550.0,178.8,185.69,189.14,0.0,0.0,13.0,925,0.3173820093536377,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.7988902489590322
SPY271217C00555000,2026-02-04 19:20:04+00:00,555.0,181.54,181.92,185.18,0.0,0.0,1.0,648,0.3143226527404785,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.8061528875859324
SPY271217C00560000,2026-02-04 16:48:17+00:00,560.0,178.16,178.0,181.3,0.0,0.0,5.0,1296,0.31148836101531974,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.8134155262128328
SPY271217C00565000,2026-02-03 20:32:15+00:00,565.0,176.94,174.17,177.42,0.0,0.0,4.0,1872,0.3085930347442627,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.820678164839733
SPY271217C00570000,2026-02-03 15:07:13+00:00,570.0,176.93,170.47,173.57,0.0,0.0,2.0,883,0.30573966972351074,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.8279408034666333
SPY271217C00575000,2026-02-06 16:37:17+00:00,575.0,167.5,166.42,169.42,0.4600067,0.27538717,1.0,640,0.30184490276336673,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.8352034420935336
SPY271217C00580000,2026-02-03 18:31:00+00:00,580.0,165.0,162.68,165.61,0.0,0.0,1.0,907,0.2990182403564453,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.8424660807204339
SPY271217C00585000,2026-02-06 15:51:09+00:00,585.0,158.37,159.23,162.15,6.449997,4.2456536,1.0,838,0.29724823852539056,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.8497287193473342
SPY271217C00590000,2026-02-06 15:51:09+00:00,590.0,154.64,155.29,158.04,6.4100037,4.324363,1.0,1777,0.29333439826965324,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.8569913579742344
SPY271217C00595000,2026-02-05 17:25:17+00:00,595.0,147.87,151.73,154.35,0.0,0.0,1.0,3081,0.29069465415954576,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.8642539966011348
SPY271217C00600000,2026-02-06 16:24:54+00:00,600.0,148.7,148.14,150.64,8.699997,6.2142835,1.0,4398,0.28792521163940415,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.871516635228035
SPY271217C00605000,2026-02-04 17:12:09+00:00,605.0,145.7,144.32,146.96,0.0,0.0,1.0,2509,0.28517865707397455,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.8787792738549354
SPY271217C00610000,2026-02-05 20:32:53+00:00,610.0,133.2,141.02,143.61,0.0,0.0,2.0,1893,0.2833705086517333,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.8860419124818356
SPY271217C00615000,2026-01-21 16:47:36+00:00,615.0,134.82,137.45,139.98,0.0,0.0,2.0,336,0.2806277687454223,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.893304551108736
SPY271217C00620000,2026-02-05 15:30:37+00:00,620.0,127.26,132.5,136.24,0.0,0.0,1.0,932,0.2774883042907715,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.9005671897356362
SPY271217C00625000,2026-02-05 15:19:51+00:00,625.0,124.17,130.39,132.78,0.0,0.0,2.0,715,0.2751155863189697,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.9078298283625366
SPY271217C00630000,2026-02-03 15:18:55+00:00,630.0,131.6,126.83,129.24,0.0,0.0,1.0,1248,0.2724224369812011,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.9150924669894368
SPY271217C00635000,2026-02-05 14:34:50+00:00,635.0,119.45,123.36,125.68,0.0,0.0,32.0,1080,0.26959958923339844,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.9223551056163372
SPY271217C00640000,2026-02-06 15:41:17+00:00,640.0,119.66,120.01,122.22,6.0200043,5.2974343,1.0,863,0.26699036239624024,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.9296177442432374
SPY271217C00645000,2026-02-06 15:41:17+00:00,645.0,116.26,115.07,118.49,5.4800034,4.9467444,2.0,2187,0.26352665191650393,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.9368803828701376
SPY271217C00650000,2026-02-06 14:30:01+00:00,650.0,109.01,111.97,115.36,0.34999847,0.32210425,1.0,2760,0.2616956155395508,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.944143021497038
SPY271217C00655000,2026-02-05 20:21:24+00:00,655.0,104.0,108.59,111.94,0.0,0.0,31.0,2945,0.25895669029235846,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.9514056601239382
SPY271217C00660000,2026-02-05 15:43:53+00:00,660.0,106.07,104.93,109.5,6.409996,6.4318643,2.0,1348,0.2588651384735108,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.9586682987508386
SPY271217C00665000,2026-02-05 18:33:39+00:00,665.0,98.2,103.5,105.21,0.0,0.0,4.0,1679,0.25353605968475346,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.9659309373777388
SPY271217C00670000,2026-02-06 16:28:07+00:00,670.0,100.14,98.71,101.89,5.2699966,5.554966,6.0,1489,0.25082383705139155,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.9731935760046392
SPY271217C00675000,2026-02-05 20:34:36+00:00,675.0,90.53,95.2,98.52,0.0,0.0,2.0,1721,0.247878920211792,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.9804562146315394
SPY271217C00680000,2026-02-06 16:46:09+00:00,680.0,94.21,92.23,95.38,7.1500015,8.2127285,5.0,1037,0.24547949962615967,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.9877188532584398
SPY271217C00685000,2026-02-06 16:22:32+00:00,685.0,90.65,88.82,92.06,-0.58999634,-0.6466422,10.0,1270,0.24249262153625487,True,REGULAR,USD,1.8575342465753424,2027-12-17,0.99498149188534
SPY271217C00690000,2026-02-06 15:42:35+00:00,690.0,87.13,85.81,89.08,5.4300003,6.646267,5.0,1248,0.24033352447509765,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.0022441305122403
SPY271217C00695000,2026-02-06 16:16:53+00:00,695.0,84.59,82.43,85.68,3.4899979,4.3033266,5.0,476,0.2369422925186157,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.0095067691391406
SPY271217C00700000,2026-02-06 16:18:58+00:00,700.0,81.27,79.64,84.5,4.939995,6.4718914,18.0,5147,0.23941037696838377,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.016769407766041
SPY271217C00705000,2026-02-04 18:04:09+00:00,705.0,76.16,76.3,79.58,0.0,0.0,1.0,384,0.23174291213989257,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.024032046392941
SPY271217C00710000,2026-02-06 15:25:16+00:00,710.0,73.47,73.67,78.5,-3.1500015,-4.1112,4.0,339,0.23424914318084716,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.0312946850198415
SPY271217C00715000,2026-02-05 19:40:53+00:00,715.0,67.7,70.72,75.5,0.0,0.0,5.0,1005,0.23151021793365478,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.0385573236467418
SPY271217C00720000,2026-02-05 15:47:31+00:00,720.0,63.8,68.0,72.5,0.0,0.0,18.0,795,0.22866066757202147,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.0458199622736422
SPY271217C00725000,2026-02-06 14:50:04+00:00,725.0,65.82,67.14,67.31,4.0600014,6.5738363,1.0,354,0.2198602489852905,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.0530826009005423
SPY271217C00730000,2026-02-05 20:23:49+00:00,730.0,58.8,64.41,64.58,0.0,0.0,4.0,1258,0.2175027896499634,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.0603452395274426
SPY271217C00735000,2026-02-05 16:47:24+00:00,735.0,59.55,61.81,61.98,2.5299988,4.4370375,1.0,729,0.21537039520263673,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.067607878154343
SPY271217C00740000,2026-02-05 15:37:25+00:00,740.0,53.53,59.11,59.29,0.0,0.0,2.0,1047,0.21287560813903808,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.0748705167812433
SPY271217C00745000,2026-02-03 20:16:03+00:00,745.0,56.46,56.49,56.66,0.0,0.0,2.0,341,0.21041133834838865,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.0821331554081435
SPY271217C00750000,2026-02-06 16:37:42+00:00,750.0,53.86,53.89,54.06,5.8600006,12.208335,14.0,2477,0.20789366333007808,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.0893957940350438
SPY271217C00755000,2026-02-05 18:59:13+00:00,755.0,46.69,51.45,51.62,0.0,0.0,1.0,578,0.20568116104125977,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.0966584326619442
SPY271217C00760000,2026-02-04 17:33:09+00:00,760.0,47.57,48.96,49.12,0.0,0.0,5.0,691,0.2031634860229492,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.1039210712888443
SPY271217C00765000,2026-02-05 20:37:41+00:00,765.0,41.93,46.66,46.83,0.0,0.0,1.0,603,0.20107686748504633,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.1111837099157447
SPY271217C00770000,2026-02-05 16:33:17+00:00,770.0,42.56,44.26,44.43,1.9600029,4.8275933,1.0,462,0.1985439338302612,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.118446348542645
SPY271217C00775000,2026-02-05 15:30:38+00:00,775.0,40.54,42.07,42.23,2.7800026,7.362295,1.0,1316,0.19641916870117188,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.1257089871695454
SPY271217C00780000,2026-02-06 15:18:52+00:00,780.0,38.68,40.05,40.2,-0.22000122,-0.5655558,10.0,1835,0.19461864959716796,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.1329716257964455
SPY271217C00785000,2026-02-06 16:49:06+00:00,785.0,37.83,37.88,38.0,4.5600014,13.706045,11.0,1289,0.19219252639770512,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.1402342644233459
SPY271217C00790000,2026-02-06 16:49:05+00:00,790.0,35.8,35.82,35.97,4.0999985,12.933749,3.0,1144,0.190086834564209,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.1474969030502462
SPY271217C00795000,2026-02-06 16:34:26+00:00,795.0,33.75,33.84,33.98,4.1800003,14.13595,2.0,2762,0.18793536682128903,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.1547595416771466
SPY271217C00800000,2026-02-06 16:40:52+00:00,800.0,32.0,32.0,32.16,3.7800007,13.394758,14.0,4885,0.18611958908081055,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.1620221803040467
SPY271217C00805000,2026-02-05 16:36:57+00:00,805.0,27.33,30.14,30.29,0.0,0.0,3.0,1289,0.18399863861083982,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.169284818930947
SPY271217C00810000,2026-02-05 20:53:09+00:00,810.0,27.82,28.4,28.54,3.119999,12.631574,1.0,565,0.18206079177856443,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.1765474575578474
SPY271217C00815000,2026-02-05 20:49:16+00:00,815.0,23.37,26.79,26.92,0.0,0.0,69.0,565,0.1803594538116455,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.1838100961847475
SPY271217C00820000,2026-02-05 19:50:02+00:00,820.0,25.13,25.18,25.27,2.67,11.887801,1.0,555,0.1783910897064209,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.1910727348116479
SPY271217C00825000,2026-02-06 16:58:07+00:00,825.0,23.5,23.67,23.79,2.9699993,14.466631,14.0,515,0.1767889328765869,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.1983353734385482
SPY271217C00830000,2026-02-06 15:10:32+00:00,830.0,21.21,22.22,22.32,2.08,10.872974,3.0,2187,0.17504563365936276,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.2055980120654486
SPY271217C00835000,2026-01-28 20:30:13+00:00,835.0,23.63,20.81,20.94,0.0,0.0,29.0,606,0.17342440353393557,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.2128606506923487
SPY271217C00840000,2026-02-05 17:31:58+00:00,840.0,17.75,19.49,19.62,0.0,0.0,1.0,322,0.17182987602233887,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.220123289319249
SPY271217C00845000,2026-01-27 20:35:23+00:00,845.0,21.03,18.2,18.33,0.0,0.0,9.0,278,0.17015905532836917,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.2273859279461494
SPY271217C00850000,2026-02-06 15:49:48+00:00,850.0,17.13,17.11,17.24,2.2799988,15.353527,4.0,2018,0.16902991622924807,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.2346485665730498
SPY271217C00855000,2026-01-28 21:00:43+00:00,855.0,18.27,15.94,16.07,0.0,0.0,81.0,299,0.16743538871765137,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.24191120519995
SPY271217C00860000,2026-02-05 21:01:08+00:00,860.0,13.0,14.83,14.95,0.0,0.0,1.0,275,0.16583323188781743,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.2491738438268503
SPY271217C00865000,2026-02-06 15:10:57+00:00,865.0,13.25,13.9,14.01,1.4499998,12.288135,1.0,88,0.1647498686981201,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.2564364824537506
SPY271217C00870000,2026-02-02 15:03:23+00:00,870.0,14.32,12.94,13.05,0.0,0.0,1.0,765,0.16341473800659184,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.2636991210806507
SPY271217C00875000,2026-02-05 16:36:48+00:00,875.0,11.43,12.08,12.19,0.70000076,6.5237727,1.0,1429,0.1623161161804199,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.270961759707551
SPY271217C00880000,2026-02-05 15:54:41+00:00,880.0,9.65,11.23,11.34,0.0,0.0,2.0,514,0.16108779594421388,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.2782243983344515
SPY271217C00885000,2026-01-26 18:24:49+00:00,885.0,11.65,10.5,10.61,0.0,0.0,1.0,276,0.16021805366516115,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.2854870369613518
SPY271217C00890000,2026-01-30 15:39:44+00:00,890.0,10.75,9.78,9.89,0.0,0.0,1.0,433,0.1592262422943115,False,REGULAR,USD,1.8575342465753424,2027-12-17,1.292749675588252
SPY280121C00485000,2026-01-30 19:42:53+00:00,485.0,244.79,238.29,242.12,0.0,0.0,1.0,38,0.34941751663208004,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.7044759468093283
SPY280121C00490000,2026-01-20 19:58:22+00:00,490.0,228.85,234.42,238.31,0.0,0.0,6.0,10,0.3477085493469238,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.7117385854362286
SPY280121C00495000,2025-12-12 16:15:33+00:00,495.0,229.32,233.9,237.93,0.0,0.0,1.0,0,0.3594882167053222,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.7190012240631289
SPY280121C00500000,2026-02-05 16:16:17+00:00,500.0,222.51,225.84,229.75,3.369995,1.5378275,3.0,115,0.3403462572479248,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.7262638626900292
SPY280121C00505000,2025-12-22 20:09:18+00:00,505.0,223.55,225.69,229.69,0.0,0.0,2.0,8,0.3528507098388671,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.7335265013169295
SPY280121C00510000,2026-01-28 15:46:36+00:00,510.0,226.79,218.14,221.93,0.0,0.0,1.0,16,0.3357076317596436,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.7407891399438298
SPY280121C00515000,2026-01-20 18:55:41+00:00,515.0,210.0,214.16,217.89,0.0,0.0,1.0,3,0.33280086151123045,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.7480517785707301
SPY280121C00520000,2025-12-24 15:28:17+00:00,520.0,215.31,213.69,217.56,0.0,0.0,1.0,9,0.34348190704345705,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.7553144171976304
SPY280121C00525000,2026-02-04 20:00:22+00:00,525.0,207.0,205.78,209.52,0.0,0.0,2.0,35,0.32578188873291014,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.7625770558245307
SPY280121C00530000,2026-02-02 17:41:15+00:00,530.0,212.0,202.23,205.87,0.0,0.0,1.0,23,0.32414921463012686,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.769839694451431
SPY280121C00535000,2026-01-12 14:55:48+00:00,535.0,206.5,197.9,201.58,0.0,0.0,1.0,19,0.3201667105102538,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.7771023330783312
SPY280121C00540000,2026-01-15 19:56:12+00:00,540.0,202.38,194.35,197.94,0.0,0.0,1.0,12,0.3184348552703856,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.7843649717052316
SPY280121C00545000,2026-01-14 15:11:47+00:00,545.0,195.5,190.47,194.03,0.0,0.0,5.0,10,0.315688300704956,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.7916276103321318
SPY280121C00550000,2026-02-03 20:45:29+00:00,550.0,190.4,186.59,190.11,0.0,0.0,1.0,85,0.3128501943206786,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.7988902489590322
SPY280121C00555000,2026-01-12 15:05:23+00:00,555.0,192.2,182.39,185.93,0.0,0.0,1.0,18,0.30908512577056885,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.8061528875859324
SPY280121C00560000,2026-01-26 14:45:24+00:00,560.0,183.78,178.96,182.39,0.0,0.0,1.0,24,0.30741049041748036,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.8134155262128328
SPY280121C00565000,2026-01-26 20:19:02+00:00,565.0,182.94,174.77,178.21,0.0,0.0,2.0,12,0.3035614993667602,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.820678164839733
SPY280121C00570000,2026-02-02 17:40:29+00:00,570.0,181.0,171.38,174.51,0.0,0.0,1.0,66,0.30123074264526367,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.8279408034666333
SPY280121C00575000,2026-01-30 17:41:08+00:00,575.0,172.14,167.35,170.64,0.0,0.0,1.0,18,0.29829345512390126,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.8352034420935336
SPY280121C00580000,2026-02-05 18:32:51+00:00,580.0,158.74,165.0,168.0,0.0,0.0,3.0,44,0.29917464138030997,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.8424660807204339
SPY280121C00585000,2026-02-03 18:13:32+00:00,585.0,162.8,160.17,163.43,0.0,0.0,1.0,24,0.29389896781921376,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.8497287193473342
SPY280121C00590000,2026-01-30 15:54:04+00:00,590.0,163.0,156.17,160.5,0.0,0.0,33.0,185,0.293677717590332,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.8569913579742344
SPY280121C00595000,2026-02-04 18:29:29+00:00,595.0,153.11,152.95,155.98,0.0,0.0,1.0,66,0.28848978118896473,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.8642539966011348
SPY280121C00600000,2026-02-06 16:08:36+00:00,600.0,149.51,149.37,152.33,4.049988,2.7842622,9.0,138,0.2859110716247558,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.871516635228035
SPY280121C00605000,2026-02-05 18:09:13+00:00,605.0,141.2,145.66,148.74,0.0,0.0,1.0,52,0.2834544311523437,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.8787792738549354
SPY280121C00610000,2026-02-04 18:09:07+00:00,610.0,141.5,142.22,145.1,0.0,0.0,1.0,172,0.2807727257919311,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.8860419124818356
SPY280121C00615000,2026-02-06 15:06:27+00:00,615.0,137.2,138.63,142.5,-0.80000305,-0.57971233,1.0,9,0.28107026920318595,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.893304551108736
SPY280121C00620000,2026-02-03 14:53:11+00:00,620.0,143.65,135.16,137.94,0.0,0.0,1.0,53,0.27556571609497066,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.9005671897356362
SPY280121C00625000,2026-02-02 18:51:23+00:00,625.0,140.53,131.35,135.5,0.0,0.0,1.0,50,0.2761302856445312,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.9078298283625366
SPY280121C00630000,2026-01-26 20:51:27+00:00,630.0,135.6,128.29,130.88,0.0,0.0,1.0,58,0.2703625210571289,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.9150924669894368
SPY280121C00635000,2026-01-29 17:58:36+00:00,635.0,128.48,124.5,128.5,0.0,0.0,1.0,73,0.27089657333374023,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.9223551056163372
SPY280121C00640000,2026-02-06 16:35:39+00:00,640.0,123.11,121.2,125.0,8.110001,7.0521746,1.0,44,0.2681729067230224,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.9296177442432374
SPY280121C00645000,2026-02-03 15:09:16+00:00,645.0,123.23,118.12,120.5,0.0,0.0,10.0,78,0.26259587509155274,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.9368803828701376
SPY280121C00650000,2026-02-06 17:10:26+00:00,650.0,116.63,114.51,118.5,7.6800003,7.049105,5.0,292,0.26388522987365726,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.944143021497038
SPY280121C00655000,2026-02-05 19:59:11+00:00,655.0,106.0,111.46,113.76,0.0,0.0,3.0,146,0.2575376371002198,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.9514056601239382
SPY280121C00660000,2026-02-06 15:48:04+00:00,660.0,108.2,109.0,111.46,5.1399994,4.9873857,2.0,708,0.2577970339202881,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.9586682987508386
SPY280121C00665000,2026-02-05 20:55:59+00:00,665.0,100.24,105.3,107.12,0.0,0.0,7.0,129,0.25242980854034425,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.9659309373777388
SPY280121C00670000,2026-02-05 21:05:24+00:00,670.0,95.0,102.08,103.83,0.0,0.0,4.0,471,0.249832025680542,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.9731935760046392
SPY280121C00675000,2026-02-06 15:01:28+00:00,675.0,97.5,98.89,100.58,5.5699997,6.058958,5.0,836,0.24725713077545164,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.9804562146315394
SPY280121C00680000,2026-02-06 17:07:20+00:00,680.0,96.75,95.74,97.37,6.75,7.5,1.0,1113,0.24469749450683598,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.9877188532584398
SPY280121C00685000,2026-02-06 16:46:26+00:00,685.0,93.3,92.62,94.22,5.300003,6.022731,5.0,993,0.24221415142059322,True,REGULAR,USD,1.9534246575342467,2028-01-21,0.99498149188534
SPY280121C00690000,2026-02-06 16:05:00+00:00,690.0,89.64,87.96,90.85,5.6399994,6.714285,1.0,880,0.2390556136703491,False,REGULAR,USD,1.9534246575342467,2028-01-21,1.0022441305122403
SPY280121C00695000,2026-02-06 16:58:12+00:00,695.0,86.27,84.9,89.39,4.949997,6.0870595,1.0,116,0.24082943016052247,False,REGULAR,USD,1.9534246575342467,2028-01-21,1.0095067691391406
SPY280121C00700000,2026-02-06 16:58:12+00:00,700.0,83.2,82.86,84.66,5.3099976,6.817303,2.0,1316,0.23391345317840573,False,REGULAR,USD,1.9534246575342467,2028-01-21,1.016769407766041
SPY280121C00705000,2026-02-05 19:52:40+00:00,705.0,74.97,79.91,83.5,0.0,0.0,277.0,342,0.2362518392181396,False,REGULAR,USD,1.9534246575342467,2028-01-21,1.024032046392941
SPY280121C00710000,2026-02-04 18:23:30+00:00,710.0,77.96,76.04,81.0,1.909996,2.5115004,1.0,106,0.2349777430725098,False,REGULAR,USD,1.9534246575342467,2028-01-21,1.0312946850198415
SPY280121C00715000,2026-02-05 20:52:25+00:00,715.0,69.0,73.09,78.0,0.0,0.0,2.0,104,0.23229603771209717,False,REGULAR,USD,1.9534246575342467,2028-01-21,1.0385573236467418
SPY280121C00720000,2026-02-05 15:22:03+00:00,720.0,66.5,70.22,75.0,0.0,0.0,2.0,96,0.2295151512145996,False,REGULAR,USD,1.9534246575342467,2028-01-21,1.0458199622736422
